Age,Income,Outage_sec_perweek,Gender_Male,Gender_Nonbinary,Area_Suburban,Area_Urban,InternetService_Fiber Optic,InternetService_None,Phone_Yes,OnlineSecurity_Yes,DeviceProtection_Yes,StreamingMovies_Yes,OnlineBackup_Yes,Churn
51,74771.86,9.969188,0,0,0,1,1,0,1,0,0,0,0,0
42,28725.65,9.553584,0,0,1,0,1,0,1,1,1,1,1,0
31,36315.32,9.090057,1,0,1,0,1,0,1,0,1,1,0,0
45,17236.85,15.11505,1,0,1,0,1,0,1,1,1,1,1,0
54,32410.95,11.66727,0,0,0,0,1,0,1,0,1,1,0,0
79,21406.95,13.50438,0,0,0,0,0,0,1,0,0,1,1,0
19,25515.76,7.516,0,0,0,0,0,0,1,0,0,1,1,0
31,17152.68,5.917707,1,0,1,0,0,0,1,0,1,1,0,0
24,20693.63,12.71722,1,0,0,1,1,0,1,0,0,1,1,0
67,23011.03,10.88926,1,0,0,1,0,0,0,0,1,0,1,0
43,25276.46,10.59582,1,0,1,0,1,0,0,1,0,0,1,0
89,34596.24,11.41416,0,0,1,0,0,1,0,0,1,0,0,0
37,43211.84,7.624327,1,0,1,0,1,0,1,0,1,1,0,0
69,63433.58,6.542626,1,0,0,1,1,0,1,0,0,0,0,0
46,1050.46,10.35594,1,0,1,0,0,0,1,1,0,1,1,1
30,3048.28,12.54974,1,0,1,0,1,0,1,0,0,1,0,0
72,41036.59,17.59522,0,0,0,0,0,0,1,0,0,1,1,0
73,14652.88,9.99185,1,0,0,1,1,0,1,1,1,1,0,0
75,13363.47,12.54776,1,0,0,1,0,0,1,1,0,1,1,0
74,62602.89,14.012,1,0,0,1,1,0,1,1,1,0,1,0
42,65893.07,11.33648,0,1,0,0,1,0,1,0,0,1,0,0
85,19429.91,8.611381,1,0,0,1,0,0,0,0,0,0,1,0
41,13957.71,11.24169,0,0,0,0,1,0,1,1,1,1,1,0
37,4242.16,10.31648,1,0,0,0,0,0,1,1,0,0,0,0
75,26248.17,7.79697,0,0,0,0,1,0,1,0,0,0,0,0
23,35021.69,6.858262,0,0,0,0,1,0,1,0,1,0,0,0
60,43230.88,7.845949,1,0,0,1,1,0,1,1,0,0,0,0
41,10297.22,9.172501,0,0,0,1,1,0,1,0,0,1,0,0
25,43716.35,9.371011,1,0,0,1,0,0,1,0,1,0,0,0
34,43342.37,6.880176,1,0,0,1,0,1,1,0,0,0,1,0
76,7828.87,9.196199,1,0,0,0,0,0,1,0,0,0,0,0
18,40174.74,11.53912,1,0,1,0,1,0,1,0,0,1,0,1
84,29511.28,8.685498,1,0,1,0,0,0,1,0,1,0,1,0
46,82056.21,13.60832,1,0,0,1,1,0,0,1,1,1,0,0
25,27474.27,3.671674,1,0,0,0,0,0,1,0,1,0,0,0
43,20037.47,8.793558,0,0,0,0,1,0,0,0,0,0,0,0
75,52626.1,10.84557,0,0,0,0,1,0,0,1,0,0,0,0
35,123006.3,9.006029,0,0,0,0,1,0,1,0,0,1,0,0
41,27817.76,6.936565,1,0,1,0,0,0,1,0,0,1,0,0
19,23288.63,13.01421,0,0,0,0,0,0,1,0,0,0,0,0
62,76573.56,3.362072,0,0,0,1,0,0,1,0,1,0,0,0
31,13085.77,7.435907,1,0,0,1,0,0,1,1,0,1,1,1
82,10480.49,10.24188,0,0,0,1,0,1,1,0,1,0,1,0
35,51630.69,10.61307,1,0,0,0,1,0,1,0,1,1,0,0
88,46016.66,11.94654,1,0,0,1,0,1,1,1,1,1,0,0
69,4436.83,3.217473,0,0,0,1,0,1,1,1,1,1,1,1
55,117683.5,10.03353,1,0,0,0,1,0,1,0,0,1,0,0
44,24200.77,10.64494,1,0,1,0,1,0,1,0,0,0,0,0
63,21430.63,8.930603,0,0,0,1,1,0,1,1,1,0,0,0
25,163156.7,14.63927,1,0,0,1,0,1,1,1,1,0,1,0
73,24740.68,11.29101,1,0,0,1,0,1,1,1,1,0,0,0
42,12110.3,6.836654,0,0,1,0,0,0,1,1,0,1,0,0
71,53535.21,8.353363,0,0,0,1,1,0,1,0,1,1,1,0
40,15836.26,13.66895,0,0,1,0,1,0,0,1,1,0,1,0
78,29515.26,7.897277,0,0,0,1,0,0,1,1,0,0,1,0
29,33081.89,6.003569,0,0,1,0,0,0,1,1,1,0,1,0
78,3899.68,5.161611,1,0,0,1,0,1,1,0,1,1,0,0
74,17181.9,11.63485,0,0,0,1,0,1,1,0,0,0,1,0
67,15029.89,7.889915,0,0,1,0,0,0,1,0,0,0,0,0
34,9044.12,11.38978,1,0,1,0,0,1,1,0,0,1,1,0
79,56311.65,9.92907,1,0,1,0,1,0,1,0,0,1,0,0
77,36779.58,7.371937,0,0,1,0,0,0,1,0,0,0,1,0
68,68398.85,6.984431,0,1,0,0,1,0,1,0,0,0,0,0
80,65502.64,11.31872,0,0,0,1,0,1,1,0,0,0,1,0
88,5070.36,9.924963,1,0,1,0,1,0,1,0,1,1,0,0
54,40554.25,7.930711,0,0,1,0,1,0,0,0,0,0,1,0
76,122765.4,9.219293,0,0,0,1,1,0,1,0,1,1,0,1
77,74732.97,7.48647,1,0,0,1,0,0,1,1,1,1,1,1
27,10046.34,4.796609,0,0,0,0,0,1,1,1,0,1,1,0
76,52888.07,9.237924,0,0,0,0,0,1,1,0,1,0,0,0
23,36379.65,11.57345,0,0,0,0,0,1,1,1,0,0,0,0
69,34943.9,9.904571,1,0,0,1,0,0,1,0,0,0,0,0
80,15954.73,11.10415,1,0,1,0,0,0,1,0,0,0,0,0
57,32456.55,10.12587,0,0,0,1,1,0,1,0,1,0,1,0
55,8936.79,8.106295,0,0,0,1,0,0,1,1,1,0,1,0
57,42113.2,12.12624,0,0,0,1,0,0,1,0,0,1,0,0
53,18143.7,8.035783,1,0,1,0,0,1,1,1,0,1,1,0
77,13043.09,8.6347,1,0,0,0,0,1,0,1,0,0,1,0
73,36812.71,14.38138,1,0,0,0,0,1,1,0,0,0,0,0
50,72830.82,5.74823,1,0,0,1,0,0,1,1,0,1,1,1
84,37630.22,6.368564,0,0,1,0,1,0,1,1,1,0,0,0
44,56378.17,14.81596,0,0,1,0,0,0,1,0,0,1,0,1
65,34515.24,11.55533,0,0,1,0,0,1,1,0,0,1,0,0
33,35212.48,4.983086,0,0,0,0,0,0,1,0,0,0,1,0
50,28212.68,10.87347,0,0,0,0,0,1,0,0,0,0,0,0
48,37111.95,6.189949,0,0,1,0,1,0,1,0,0,1,1,0
69,16125.03,9.32394,0,0,0,1,0,0,1,0,0,0,1,0
78,37261.09,6.855149,0,0,1,0,1,0,1,1,1,1,1,0
63,50927.0,8.259933,0,0,0,0,0,0,1,0,1,1,1,1
22,80295.4,13.35703,1,0,1,0,0,0,1,1,0,0,0,0
42,45373.95,13.0284,1,0,0,1,0,0,1,0,0,0,0,0
27,33599.19,11.40089,1,0,0,0,1,0,1,1,1,0,1,0
41,34754.46,6.304843,0,0,0,0,1,0,0,1,0,1,0,0
68,62554.29,10.73749,1,0,0,0,0,0,1,0,1,1,1,0
51,3710.56,7.786296,1,0,1,0,1,0,1,1,0,1,1,0
59,46489.09,10.26142,0,0,0,0,1,0,1,1,1,1,1,0
68,54955.31,6.213528,0,0,1,0,0,0,1,1,0,0,1,0
23,10626.38,11.66757,0,1,1,0,0,0,1,0,1,1,0,0
81,93425.87,10.64368,0,0,0,1,0,0,1,0,0,1,1,0
43,20823.33,7.092099,1,0,0,1,1,0,1,0,1,1,1,0
24,73912.54,12.72561,0,0,0,0,1,0,0,0,0,0,0,0
42,25678.29,9.381688,0,0,0,0,0,1,1,0,0,0,1,0
39,38326.22,9.953286,1,0,1,0,1,0,1,1,0,1,0,0
82,53715.35,0.827544,1,0,1,0,1,0,1,0,0,1,0,0
79,45967.1,10.19731,0,0,1,0,1,0,1,0,1,1,1,0
46,94903.52,6.659046,1,0,0,0,1,0,1,0,0,1,0,0
58,22292.48,10.61585,0,0,1,0,0,1,1,0,0,1,1,0
55,54271.05,9.07607,0,0,0,0,1,0,1,0,1,1,1,0
79,61079.4,13.74043,0,0,0,1,1,0,1,1,1,1,1,0
23,28614.43,9.020448,0,0,0,0,1,0,1,0,1,0,1,0
48,22316.64,9.84351,1,0,1,0,0,0,1,1,0,1,0,0
89,22524.43,14.02325,1,0,1,0,0,1,1,0,0,1,1,0
41,49987.27,6.719136,1,0,0,0,0,0,1,1,0,1,0,0
84,2635.94,10.49267,0,0,0,0,1,0,1,0,0,0,1,0
72,30346.88,9.180051,1,0,0,1,0,1,1,0,0,0,1,0
55,123272.3,11.69593,0,0,1,0,0,0,1,0,1,0,0,0
68,14339.8,11.78497,0,0,0,0,1,0,1,0,0,1,0,0
67,22506.18,10.57287,1,0,1,0,0,0,1,0,1,0,1,0
70,10514.57,4.773942,1,0,0,1,1,0,1,0,0,1,0,0
88,16658.68,8.525073,1,0,0,0,1,0,1,0,0,0,0,0
81,22319.36,14.22713,1,0,1,0,1,0,1,1,1,0,0,0
43,44276.29,10.49348,1,0,1,0,0,0,0,0,1,0,1,0
52,75686.61,16.01067,0,0,1,0,0,0,1,1,0,1,0,0
66,32080.56,11.91664,1,0,0,0,0,1,1,0,0,1,0,0
73,36658.04,10.26971,0,0,0,0,0,1,0,0,1,1,1,1
65,85566.49,12.57676,0,0,1,0,0,0,1,1,1,1,0,0
61,37363.3,12.24262,0,1,0,1,1,0,1,1,1,0,0,0
84,53439.45,9.454309,1,0,0,0,0,1,1,1,0,0,1,0
42,77398.45,13.47255,0,0,0,0,0,1,1,1,1,1,1,0
61,134967.2,14.86993,0,0,0,0,0,0,0,0,0,1,0,0
79,120895.0,9.41206,0,0,0,0,1,0,1,1,1,1,1,0
20,40700.25,7.74031,0,0,1,0,1,0,1,1,1,0,0,0
84,36517.36,7.762278,1,0,0,1,0,0,1,1,0,0,0,0
32,64864.98,14.22832,1,0,0,0,0,1,1,1,0,0,0,0
57,20639.23,12.2166,0,0,0,1,0,1,1,0,0,0,0,0
30,39223.71,7.771673,1,0,0,1,1,0,1,0,0,0,1,0
32,66665.33,10.96142,1,0,1,0,0,0,1,0,1,1,1,0
81,18531.6,11.8535,0,0,1,0,1,0,0,1,0,1,1,0
19,36206.69,11.67139,0,0,1,0,1,0,1,0,1,0,0,0
30,13422.08,12.23027,1,0,0,1,0,0,1,0,0,1,1,0
21,17612.86,8.450991,0,0,1,0,0,0,1,0,1,1,1,0
49,73198.38,11.98358,1,0,0,1,1,0,0,1,0,1,1,1
60,25429.84,11.73306,0,0,1,0,0,1,1,1,1,1,0,0
32,42197.7,11.25886,1,0,0,0,0,0,1,1,1,0,1,0
84,58578.06,7.750919,0,0,0,1,1,0,1,0,0,1,0,0
35,115029.8,10.15194,1,0,1,0,1,0,1,1,1,1,0,1
20,47168.82,13.36237,1,0,0,0,1,0,1,0,1,1,0,0
35,22751.38,8.301608,0,0,0,1,1,0,1,1,0,1,0,0
40,74781.03,13.20603,1,0,1,0,1,0,1,1,0,0,0,0
62,78317.27,14.3882,0,0,0,1,0,1,1,0,1,0,0,0
21,32855.71,5.325493,0,0,0,0,0,1,1,0,0,1,0,0
78,18050.48,11.77623,1,0,1,0,1,0,1,0,0,0,0,0
22,73017.82,5.545685,1,0,0,0,0,1,1,0,1,0,1,0
63,105644.8,7.87678,1,0,0,1,1,0,1,0,1,0,1,0
24,88325.38,11.11017,0,0,1,0,1,0,1,1,0,1,1,0
52,49513.67,11.32677,1,0,0,1,0,0,1,0,0,0,0,0
49,54592.6,12.16623,0,0,0,1,1,0,1,0,1,1,0,0
61,78187.08,4.617674,1,0,0,0,0,0,1,0,1,1,1,0
49,3780.35,7.332892,0,0,1,0,0,1,1,1,1,0,0,0
67,29281.6,9.893011,0,0,1,0,1,0,1,1,1,1,0,0
24,14692.76,8.590983,0,0,0,1,1,0,1,1,1,0,0,0
48,13948.3,15.89345,1,0,1,0,0,1,1,0,0,0,1,0
74,35172.82,9.414665,0,1,0,0,0,1,1,1,1,1,1,1
36,97997.05,9.3203,1,0,1,0,1,0,0,0,0,0,0,0
56,51931.3,11.56996,1,0,0,0,0,0,1,0,0,1,0,0
70,52999.25,8.181079,1,0,0,0,1,0,1,1,0,0,0,0
37,38197.58,7.75943,0,0,1,0,0,0,1,1,0,0,0,0
33,15208.9,11.43391,1,0,0,0,1,0,1,1,1,0,0,0
66,3789.83,10.59431,0,0,1,0,0,0,1,1,1,1,1,0
65,39445.92,9.371171,1,0,1,0,1,0,1,0,1,1,0,0
21,10719.01,8.474787,0,0,0,1,0,1,1,1,0,0,1,0
39,74220.0,11.27164,0,0,1,0,1,0,1,0,1,1,1,0
52,16465.53,12.74004,1,0,0,1,0,0,1,0,0,0,0,0
82,76807.33,8.086307,1,0,0,1,1,0,1,1,0,1,1,0
72,36886.47,13.68737,0,0,0,0,1,0,1,0,0,1,1,0
76,55843.59,8.279436,0,0,0,0,0,0,1,0,0,0,0,0
55,16545.07,13.90412,1,0,0,1,0,0,1,0,0,1,1,1
28,78087.75,11.44544,0,1,0,1,0,1,1,1,0,0,1,0
34,47077.88,10.28962,1,0,0,0,0,0,1,1,0,1,1,0
74,20882.6,10.78887,0,0,0,0,0,1,1,1,0,0,0,0
81,29711.23,12.46556,1,0,0,0,1,0,1,0,0,0,0,0
61,44457.68,10.88036,1,0,0,0,0,0,1,0,0,0,1,0
39,36072.22,4.452309,1,0,0,0,0,1,1,0,1,1,1,0
18,18703.92,9.760517,1,0,0,0,0,1,0,1,0,1,1,0
78,13872.89,8.20146,0,0,0,0,1,0,1,0,1,1,0,0
51,75454.23,6.579744,0,0,1,0,1,0,1,0,1,1,1,0
22,57901.36,14.69873,1,0,0,0,0,0,1,0,0,0,1,0
72,82584.2,9.282643,1,0,0,1,1,0,1,0,0,0,0,0
83,58733.26,10.14357,1,0,0,1,0,0,0,0,0,1,1,0
70,17906.48,7.283757,0,0,1,0,0,1,1,1,0,1,1,0
80,28492.27,8.101706,0,0,0,0,0,0,1,0,0,0,1,0
69,15885.02,7.054788,1,0,1,0,0,0,0,1,1,1,0,1
34,34642.75,10.81203,1,0,0,0,0,0,1,1,0,1,1,1
38,25125.45,10.522,0,0,0,0,0,0,1,1,0,1,0,1
72,42723.32,14.7506,1,0,1,0,1,0,1,0,1,0,1,0
45,13399.38,8.986845,0,0,0,0,0,1,1,1,0,1,0,0
83,45244.55,10.30218,1,0,0,1,1,0,1,0,0,0,1,0
88,20845.55,8.162504,1,0,1,0,1,0,1,0,0,0,1,0
30,74742.53,10.0151,0,0,0,0,1,0,1,1,0,0,1,0
36,5951.1,5.72361,0,1,0,0,1,0,1,1,0,1,1,0
67,46323.88,14.20174,0,0,1,0,1,0,1,0,0,0,0,0
37,72185.15,5.15128,0,0,0,1,1,0,0,0,0,0,1,0
67,37460.94,6.05702,0,0,1,0,1,0,1,0,1,0,1,0
32,10570.54,9.554385,0,0,0,1,1,0,1,0,1,1,1,1
40,50455.61,9.329676,0,0,0,1,0,0,1,1,0,0,1,0
84,22688.87,7.670802,1,0,0,0,0,1,1,1,0,1,0,0
66,97499.39,10.90873,0,0,0,0,0,1,1,0,1,0,0,0
79,56271.7,4.19326,1,0,1,0,1,0,1,1,0,0,0,0
85,58485.86,9.208571,1,0,1,0,1,0,1,0,1,0,1,0
36,31975.58,13.92475,0,0,1,0,0,0,1,0,1,1,0,0
44,20943.07,10.81583,0,0,1,0,0,0,1,1,1,0,1,0
30,52859.9,10.78449,1,0,1,0,1,0,1,0,0,0,0,0
27,9373.48,11.28199,1,0,0,0,0,0,1,0,1,0,1,0
68,41508.2,7.763803,1,0,0,0,1,0,1,0,0,1,1,0
62,27419.68,11.95052,1,0,0,0,0,1,1,0,0,1,0,0
38,13133.52,8.489095,1,0,0,0,0,1,1,0,0,0,0,0
31,11730.68,7.049572,0,0,0,1,1,0,0,0,1,0,1,0
38,30926.53,9.154382,1,0,1,0,1,0,1,1,0,0,1,0
54,26701.99,8.275925,0,0,0,0,1,0,1,0,0,1,1,0
84,45301.1,8.898125,1,0,0,1,0,1,1,0,1,1,1,0
67,64695.35,11.79061,0,0,1,0,1,0,1,0,1,0,0,0
52,18846.68,11.51417,1,0,1,0,1,0,1,1,0,0,0,0
74,29495.88,6.426418,0,0,1,0,1,0,1,0,1,0,1,0
71,20168.84,11.6179,0,0,0,1,1,0,1,0,0,1,1,0
76,13088.68,7.586747,1,0,0,0,0,0,1,1,0,1,0,0
55,24408.14,11.71731,1,0,0,0,1,0,1,0,1,1,1,0
27,5062.75,7.117576,1,0,0,1,1,0,1,1,1,0,1,0
88,81187.28,6.74053,0,0,1,0,1,0,1,0,1,0,0,0
25,35159.56,9.592787,1,0,0,1,1,0,1,1,1,0,0,0
85,11700.78,6.78886,1,0,0,1,1,0,1,1,1,1,1,0
52,20845.37,9.447473,0,0,1,0,0,1,0,0,0,0,1,0
78,60088.68,13.26825,0,0,0,0,1,0,1,0,0,1,0,0
68,26983.6,10.38436,0,0,0,1,1,0,1,0,1,1,1,0
69,35405.96,13.38037,1,0,0,0,0,0,1,0,1,0,0,0
55,11203.52,12.91539,1,0,0,0,0,1,1,0,1,0,0,0
24,10927.09,5.073443,1,0,0,0,0,1,1,0,1,0,1,0
58,58106.82,11.56473,1,0,1,0,0,1,1,1,1,0,1,0
46,7563.51,11.22831,1,0,0,0,0,1,1,0,1,1,0,0
87,27817.23,9.702296,1,0,0,0,0,0,1,0,1,0,0,0
35,26501.33,11.85362,0,0,0,0,1,0,1,0,1,1,0,0
42,11472.98,8.031817,0,1,1,0,1,0,1,1,0,0,0,0
27,21569.07,9.605943,0,0,0,0,0,0,1,1,1,0,0,0
71,20117.04,5.81173,1,0,1,0,0,0,1,0,0,0,0,0
56,37849.41,7.831325,0,0,0,1,0,1,1,0,0,0,1,0
80,102633.9,10.66271,0,0,0,1,1,0,1,1,1,0,0,0
63,33126.69,12.27148,1,0,0,1,0,0,1,1,1,1,1,1
80,5307.89,12.38166,1,0,0,1,0,0,1,0,0,0,1,0
25,84285.17,8.937648,0,0,1,0,0,0,1,1,0,0,1,0
23,45647.43,8.773331,0,1,1,0,0,1,0,0,1,0,0,0
39,48000.03,9.111045,1,0,0,0,1,0,1,0,0,0,1,0
78,9901.54,10.1399,0,0,1,0,1,0,1,1,0,0,0,1
53,17580.02,8.689682,0,0,1,0,0,0,1,0,0,0,0,0
66,7266.18,12.87836,1,0,1,0,1,0,1,1,1,0,0,0
27,85299.46,12.27234,0,0,0,0,1,0,1,1,0,0,1,0
39,20396.58,5.461552,0,0,0,0,1,0,1,0,0,0,1,0
22,95374.34,6.755865,0,0,1,0,0,0,1,1,1,1,0,0
36,13561.91,6.691445,0,0,0,0,1,0,1,0,0,1,0,0
51,29258.96,8.898731,1,0,1,0,1,0,1,0,1,1,0,0
34,99071.31,4.725514,0,0,0,0,0,0,1,0,0,0,0,0
59,59794.64,4.836911,0,0,1,0,0,0,1,1,1,0,0,0
56,40426.46,8.178866,1,0,0,0,0,0,0,0,0,0,1,0
34,11872.63,8.819943,0,0,1,0,0,0,1,0,1,0,1,0
43,47875.88,13.32245,0,0,0,1,0,0,1,1,0,1,1,1
61,32418.66,4.788896,1,0,0,0,1,0,1,1,0,1,1,0
53,6148.24,11.49056,0,1,0,0,1,0,1,1,0,0,0,0
23,30689.2,8.26303,1,0,0,0,0,0,0,0,0,0,0,0
42,11319.45,7.60487,0,0,0,1,1,0,1,0,1,0,1,0
70,18840.87,7.544732,0,0,1,0,1,0,1,0,1,1,0,0
37,40907.98,14.87917,1,0,0,1,1,0,1,0,1,0,0,0
63,15201.62,7.903037,1,0,0,0,1,0,1,0,0,0,1,0
69,55779.85,9.273413,0,0,0,0,0,0,1,0,0,1,1,0
62,42608.15,15.91261,0,0,1,0,0,0,1,1,0,0,1,0
55,44717.94,8.318141,0,0,0,0,0,0,1,0,0,0,1,0
85,51302.57,9.854252,0,0,0,1,0,0,1,0,1,0,1,0
61,21804.87,13.81801,1,0,0,0,0,1,1,1,0,0,1,0
57,79842.59,13.85387,1,0,0,0,0,0,1,0,1,0,0,0
75,32800.57,12.94343,0,0,0,1,0,0,1,0,0,0,1,0
64,18435.93,13.10254,1,0,0,1,1,0,1,1,0,0,1,0
46,38631.12,11.1218,0,0,0,0,1,0,1,0,0,1,1,0
51,48667.37,9.25525,0,0,1,0,0,0,1,0,0,0,1,0
33,49464.15,6.32828,0,0,0,1,0,0,1,0,1,1,0,0
44,25727.59,13.83786,0,0,1,0,1,0,1,0,1,0,0,0
60,15148.5,8.296729,1,0,0,0,1,0,1,0,1,1,0,0
19,18378.44,11.20322,0,0,0,0,1,0,1,0,0,0,0,0
81,28781.12,9.878807,1,0,0,0,0,0,1,0,0,0,1,0
54,30622.68,13.75813,0,0,0,1,1,0,1,0,1,0,1,0
24,3127.53,10.21124,0,0,0,1,0,1,1,0,0,1,0,0
29,26774.2,5.51551,1,0,1,0,0,0,1,0,0,0,0,0
67,33333.79,10.15348,1,0,0,0,1,0,1,1,0,0,0,0
60,30939.83,6.545932,0,0,0,0,1,0,1,0,0,0,1,0
66,9187.18,9.499419,1,0,0,1,0,0,1,0,0,1,0,0
56,10408.71,13.61479,1,0,0,1,1,0,1,0,1,0,1,0
78,32835.55,5.864152,1,0,1,0,0,0,1,0,1,1,1,0
86,27069.07,11.80699,0,0,1,0,1,0,1,0,0,0,0,0
54,17391.03,14.80048,0,0,1,0,1,0,1,0,0,1,1,0
76,6798.07,9.222467,1,0,0,0,0,0,1,1,0,0,0,0
46,62785.86,9.817687,0,0,1,0,1,0,1,0,1,1,1,1
65,16462.33,9.416598,0,0,1,0,1,0,1,0,0,1,1,0
79,71846.74,12.21574,1,0,0,0,0,0,1,0,0,0,0,0
69,33603.17,8.454573,1,0,1,0,1,0,1,0,1,0,0,0
30,15978.58,4.418192,1,0,0,0,0,0,1,0,0,0,0,0
53,20880.14,11.90848,1,0,0,1,0,1,0,1,0,1,1,0
82,12891.9,11.4883,1,0,0,1,1,0,1,0,1,1,0,0
61,28122.28,10.41154,0,0,1,0,0,0,1,0,1,0,1,0
27,91852.43,7.576322,0,0,1,0,0,0,1,0,1,0,0,0
86,67650.26,10.15007,1,0,1,0,0,0,1,1,1,0,1,0
34,27006.97,12.767,1,0,0,1,0,0,1,0,1,1,1,0
53,11645.59,14.09779,0,0,0,0,0,1,0,0,1,1,1,0
73,54703.41,7.438129,0,0,0,1,0,1,1,0,0,0,1,0
59,60081.33,8.310906,1,0,1,0,1,0,1,0,0,0,1,0
78,23467.12,3.208831,1,0,0,0,0,1,0,0,1,1,0,0
78,36901.27,10.36027,0,0,0,0,0,1,0,0,0,0,1,0
61,69043.68,7.726647,0,0,1,0,1,0,1,1,1,0,0,0
52,47563.06,7.697496,0,0,0,0,1,0,1,0,0,1,1,0
26,67402.55,12.0016,0,0,0,1,0,1,1,0,0,0,1,0
45,73691.96,5.537878,1,0,0,0,1,0,0,0,0,1,0,1
40,130319.3,7.01505,0,0,0,1,1,0,1,1,0,1,0,1
20,53680.57,13.65034,1,0,1,0,0,1,1,1,1,1,1,0
88,13135.95,10.64786,0,0,0,1,1,0,1,0,0,1,0,0
59,40880.45,9.206332,0,0,0,1,0,0,0,0,0,0,1,0
36,68930.4,8.460713,1,0,0,1,0,1,1,0,0,0,1,0
22,58726.65,10.55283,1,0,0,1,0,1,0,1,1,1,1,0
75,47075.22,9.002155,1,0,0,1,0,0,1,0,0,1,0,1
70,33502.78,8.743392,0,0,0,1,0,0,1,1,0,1,0,0
79,42222.25,9.31547,0,0,0,1,0,0,1,0,0,1,0,0
35,60405.56,6.155514,1,0,0,0,0,0,1,1,1,0,1,0
75,13111.46,8.727973,1,0,0,0,1,0,1,1,1,1,1,0
62,32250.13,14.16682,0,0,1,0,1,0,1,0,1,1,1,0
37,7670.8,8.487369,0,0,0,0,0,1,1,1,1,1,1,0
20,18366.04,10.38895,1,0,0,1,0,0,1,1,0,1,0,0
46,32120.64,9.183806,0,0,0,1,0,1,1,1,0,0,0,0
79,42180.72,9.550056,1,0,1,0,1,0,1,0,0,0,0,0
54,19826.85,5.478988,0,0,0,1,1,0,1,0,0,0,1,0
52,37615.99,12.88705,1,0,0,0,0,0,1,1,0,0,0,0
39,12142.88,5.575123,1,0,0,1,0,0,1,0,0,1,1,0
82,70308.97,13.82786,1,0,1,0,1,0,1,0,0,1,1,0
49,54831.62,8.910234,1,0,0,0,0,0,1,1,0,1,0,1
43,30566.35,15.626,0,0,0,0,1,0,1,0,0,0,0,0
60,12111.3,12.92019,0,0,0,0,1,0,1,1,0,0,1,0
60,10326.69,9.509801,0,0,1,0,0,0,1,0,1,1,1,1
50,149952.7,6.771885,0,0,1,0,0,1,1,0,0,1,0,0
80,13665.54,8.483226,1,0,0,1,0,0,1,0,0,1,1,0
62,14551.58,13.28085,0,0,0,1,0,1,1,0,0,1,1,0
73,15411.74,9.979656,0,0,1,0,1,0,1,0,0,0,0,0
49,32424.01,5.328414,1,0,1,0,0,1,1,0,1,1,1,0
26,81108.99,8.991643,1,0,0,0,0,0,1,1,0,1,0,0
44,64620.61,6.56167,0,0,0,0,1,0,1,0,0,0,1,0
32,42900.48,6.765901,0,0,0,0,0,0,1,0,0,0,1,0
39,29732.28,5.790541,0,0,0,1,0,1,1,0,1,1,0,1
45,34957.26,9.221422,1,0,0,0,1,0,1,0,0,1,1,0
75,71285.56,12.09114,0,0,0,1,1,0,1,0,0,1,1,0
46,8127.06,15.04124,1,0,0,1,0,1,1,0,0,1,0,0
44,32662.01,10.91202,0,0,0,1,1,0,0,0,1,0,0,0
73,24437.16,13.14335,1,0,0,1,0,0,1,1,1,1,1,0
33,32917.33,10.1041,0,0,0,0,0,0,1,0,0,0,1,0
23,70968.23,3.504693,1,0,0,1,0,0,1,0,0,0,1,0
85,45028.35,9.122923,1,0,0,0,0,0,0,0,0,1,0,0
76,136818.5,16.30443,0,0,1,0,0,0,1,1,0,1,0,0
35,71970.6,8.50051,0,0,0,0,0,0,1,1,0,1,1,0
75,29603.81,12.73152,1,0,0,1,1,0,1,0,0,1,0,0
52,76026.12,14.09466,0,0,0,0,1,0,1,1,0,0,0,0
57,81318.66,9.7339,0,0,0,1,0,1,0,0,0,0,1,0
70,11678.22,15.06674,0,0,0,1,1,0,1,0,1,1,0,0
20,53324.82,10.97332,0,0,0,1,1,0,1,0,0,1,0,0
82,10551.43,13.52236,0,0,0,0,1,0,1,0,0,0,1,0
46,22991.24,2.936454,0,0,0,1,1,0,1,0,0,1,0,0
26,27274.46,6.309357,1,0,0,1,1,0,1,0,0,0,1,0
24,111497.4,14.96409,1,0,1,0,0,0,1,0,1,1,0,0
41,42913.97,9.642119,1,0,0,0,0,1,1,0,0,0,0,0
48,2627.52,8.573587,0,0,1,0,0,0,1,1,0,0,0,0
53,61082.05,10.7891,1,0,0,0,0,0,1,0,0,0,1,0
19,56177.48,10.83731,0,0,0,1,0,1,1,0,1,0,1,0
45,55302.32,9.599153,0,0,0,1,0,0,0,0,1,1,0,0
80,38083.17,16.71428,1,0,0,1,0,1,1,1,0,1,0,0
87,31395.62,4.000136,0,0,0,1,0,1,1,0,1,0,1,0
41,30357.64,7.315918,1,0,1,0,0,1,0,0,1,1,1,0
37,48050.5,5.832515,1,0,0,0,0,0,0,1,0,0,0,0
30,29388.05,9.784614,1,0,0,0,0,1,1,0,0,1,0,0
84,43041.47,15.37501,0,0,0,0,0,0,1,0,0,0,0,0
61,13511.2,7.008065,1,0,0,0,0,0,1,0,0,1,1,0
72,88504.85,11.06695,1,0,1,0,0,0,1,0,0,0,0,0
40,51564.85,14.39378,0,0,1,0,0,0,1,0,0,0,1,0
58,56244.33,14.69714,1,0,0,1,0,1,1,1,0,1,1,0
84,28810.43,10.39064,0,0,1,0,0,0,1,0,0,0,1,0
54,13001.78,9.006661,1,0,0,1,1,0,1,0,1,0,0,0
